"age","d13c"
14037.8,1.32537837837837
14041.8,1.3497027027027
14045.8,1.32900000000001
14049.8,0.978184210526411
14053.8,1.08383783783776
14057.8,0.969783783783799
14061.8,1.15713513513513
14065.8,1.15983783783784
14069.8,1.14066666666669
14073.8,1.03400000000002
14077.8,1.08693333333331
14081.8,1.18393388429752
14085.8,1.18360330578512
14089.8,1.18327272727273
14093.8,1.18340833333333
14097.8,1.18574166666667
14101.8,1.188075
14105.8,1.20686885245899
14109.8,1.30326229508193
14113.8,1.337
14117.8,1.27560000000001
14121.8,1.14633684210527
14125.8,1.03859574468084
14129.8,1.12455319148934
14133.8,1.60043749999993
14137.8,1.67613829787235
14141.8,1.58805319148936
14145.8,1.491
14149.8,1.379
14153.8,1.4876956521739
14157.8,1.59639130434781
14161.8,1.513972972973
14165.8,1.34964864864868
14169.8,1.18532432432435
14173.8,1.02100000000003
14177.8,0.891499999999944
14181.8,1.19149999999992
14185.8,1.4914999999999
14189.8,1.53076785714286
14193.8,1.51035294117647
14197.8,1.52751999999999
14201.8,1.64271999999999
14205.8,1.38133333333338
14209.8,1.33445098039212
14213.8,1.40394117647063
14217.8,1.27043999999991
14221.8,1.52803999999991
14225.8,1.35441176470593
14229.8,1.19310810810811
14233.8,1.38145714285708
14237.8,1.70355555555548
14241.8,1.11960000000022
14245.8,1.00999999999997
14249.8,0.852142857142963
14253.8,0.811571428571449
14257.8,0.676103448275891
14261.8,0.648999999999994
14265.8,1.29142857142864
14269.8,1.11415000000003
14273.8,1.16609756097554
14277.8,1.30276190476192
14281.8,1.19871428571429
14285.8,1.14497619047616
14289.8,1.08241463414648
14293.8,0.780666666666653
14297.8,1.02009523809526
14301.8,0.964463414634069
14305.8,1.1682380952381
14309.8,1.0640909090909
14313.8,1.09000000000001
14317.8,1.08956249999997
14321.8,0.608750000000114
14325.8,1.01131250000002
14329.8,1.15287499999995
14333.8,1.27131250000005
14337.8,1.22957575757585
14341.8,1.01725000000001
14345.8,1.04699999999997
14349.8,1.12228571428571
14353.8,1.12764912280705
14357.8,0.985894736842153
14361.8,0.856105263157922
14365.8,0.871517241379267
14369.8,1.15013793103439
14373.8,1.09778947368423
14377.8,1.14066666666664
14381.8,1.31217543859653
14385.8,1.15568421052633
14389.8,1.21965624999997
14393.8,1.116
14397.8,1.17524999999999
14401.8,1.12763636363642
14405.8,1.04878124999999
14409.8,0.886687499999903
14413.8,0.892125000000096
14417.8,0.735799999999952
14421.8,0.911799999999952
14425.8,1.10430769230764
14429.8,1.36331034482749
14433.8,1.23817857142859
14437.8,1.0719655172414
14441.8,1.0027931034483
14445.8,1.05024137931033
14449.8,0.932578947368448
14453.8,0.986241379310304
14457.8,1.04779310344826
14461.8,1.11744827586211
14465.8,1.33564516129032
14469.8,1.25351063829791
14473.8,1.07254347826084
14477.8,1.18893617021274
14481.8,1.26638297872339
14485.8,1.2654347826087
14489.8,1.26159574468085
14493.8,1.26324342105263
14497.8,1.26561184210526
14501.8,1.26798026315789
14505.8,1.27034868421053
14509.8,1.23550746268658
14513.8,1.19403030303028
14517.8,1.29463636363633
14521.8,1.38055223880595
14525.8,1.44443283582089
14529.8,1.48177272727272
14533.8,1.50211940298509
14537.8,1.43704477611942
14541.8,1.41710447761193
14545.8,1.46486567164178
14549.8,1.42662857142858
14553.8,1.367
14557.8,1.51451428571434
14561.8,1.39388235294119
14565.8,1.2886571428572
14569.8,1.36705882352934
14573.8,1.4636
14577.8,1.34850000000001
14581.8,1.38317647058823
14585.8,1.36671428571429
14589.8,1.24953658536586
14593.8,1.25966666666665
14597.8,1.24614285714292
14601.8,1.0782857142857
14605.8,1.2921951219512
14609.8,1.37650000000002
14613.8,1.29209523809524
14617.8,1.25164285714283
14621.8,1.38385365853667
14625.8,1.138
14629.8,1.34092682926827
14633.8,1.54385365853655
14637.8,1.57752380952381
14641.8,1.60228571428571
14645.8,1.54164285714286
14649.8,1.46592857142857
14653.8,1.51485714285713
14657.8,1.60533333333331
14661.8,1.60021951219514
14665.8,1.54363414634147
14669.8,1.46047826086958
14673.8,1.41360869565217
14677.8,1.38283333333338
14681.8,1.24183783783776
14685.8,1.47594444444445
14689.8,1.49294594594592
14693.8,1.58619444444445
14697.8,1.55767567567568
14701.8,1.39933333333337
14705.8,1.29800000000001
14709.8,1.40237142857138
14713.8,1.326
14717.8,1.28314285714286
14721.8,1.12888888888888
14725.8,1.3452
14729.8,1.35996241979835
14733.8,1.35567277726856
14737.8,1.35138313473877
14741.8,1.34709349220898
14745.8,1.34280384967919
14749.8,1.3385142071494
14753.8,1.33422456461962
14757.8,1.32993492208983
14761.8,1.32564527956004
14765.8,1.32135563703025
14769.8,1.31706599450046
14773.8,1.31277635197067
14777.8,1.30848670944088
14781.8,1.30419706691109
14785.8,1.2999074243813
14789.8,1.29561778185151
14793.8,1.29132813932172
14797.8,1.28703849679193
14801.8,1.28274885426215
14805.8,1.27845921173236
14809.8,1.27416956920257
14813.8,1.26987992667278
14817.8,1.26559028414299
14821.8,1.2613006416132
14825.8,1.25701099908341
14829.8,1.25272135655362
14833.8,1.24843171402383
14837.8,1.24932
14841.8,1.27092
14845.8,1.38979999999998
14849.8,1.44548
14853.8,1.48429999999999
14857.8,1.54135999999999
14861.8,1.55432000000003
14865.8,1.37592000000003
14869.8,1.23476000000003
14873.8,1.17228000000001
14877.8,1.14016000000001
14881.8,1.11616
14885.8,1.13696
14889.8,1.22235999999998
14893.8,1.33929999999998
14897.8,1.34944000000001
14901.8,1.28776000000002
14905.8,1.25303999999997
14909.8,1.42823999999997
14913.8,1.41116000000001
14917.8,1.42092
14921.8,1.37020000000003
14925.8,1.27979999999998
14929.8,1.40379999999998
14933.8,1.22190000000004
14937.8,1.03188000000003
14941.8,1.11275999999996
14945.8,1.19904000000001
14949.8,1.18623999999998
14953.8,1.31743999999998
14957.8,1.43343999999998
14961.8,1.28600000000005
14965.8,1.15245
14969.8,1.25039999999997
14973.8,1.44287999999996
14977.8,1.63727999999996
14981.8,1.46992000000003
14985.8,1.4056
14989.8,1.40332
14993.8,1.41995999999999
14997.8,1.46475999999999
15001.8,1.47384
15005.8,1.44660000000001
15009.8,1.52023999999998
15013.8,1.58872
15017.8,1.57496000000001
15021.8,1.49976000000001
15025.8,1.33944000000003
15029.8,1.26312000000001
15033.8,1.31831999999997
15037.8,1.45144
15041.8,1.43864
15045.8,1.42755
15049.8,1.33276000000002
15053.8,1.46259999999996
15057.8,1.60779999999999
15061.8,1.65083999999999
15065.8,1.69003999999999
15069.8,1.69808
15073.8,1.5716666666667
15077.8,1.4264
15081.8,1.43413333333333
15085.8,1.4448
15089.8,1.50633333333332
15093.8,1.5848857142857
15097.8,1.64431428571427
15101.8,1.65120000000001
15105.8,1.59386666666668
15109.8,1.5872
15113.8,1.55133333333336
15117.8,1.38800000000003
15121.8,1.35486666666666
15125.8,1.39193333333332
15129.8,1.48659999999998
15133.8,1.44740000000002
15137.8,1.35082857142859
15141.8,1.27506666666668
15145.8,1.25919999999999
15149.8,1.31519999999999
15153.8,1.27493333333334
15157.8,1.22810000000001
15161.8,1.17943333333334
15165.8,1.23454285714285
15169.8,1.26366666666668
15173.8,1.16700000000002
15177.8,1.12073333333334
15181.8,1.14659999999996
15185.8,1.37459999999996
15189.8,1.16626666666674
15193.8,0.90455999999995
15197.8,1.17735999999995
15201.8,1.25623333333332
15205.8,1.20085000000004
15209.8,1.16709999999997
15213.8,1.34509999999997
15217.8,1.16628000000004
15221.8,1.09916
15225.8,1.24095999999994
15229.8,1.43920000000006
15233.8,1.14948571428574
15237.8,0.996914285714313
15241.8,1.00634285714282
15245.8,1.21377142857139
15249.8,1.35559999999998
15253.8,1.46931428571427
15257.8,1.51191428571428
15261.8,1.51534285714288
15265.8,1.37705714285717
15269.8,1.31051428571428
15273.8,1.33165714285714
15277.8,1.3324
15281.8,1.31000000000001
15285.8,1.28142857142858
15289.8,1.15650000000002
15293.8,1.33049999999997
15297.8,1.3305
15301.8,1.3205
15305.8,1.23450000000002
15309.8,1.18199999999996
15313.8,1.37599999999998
15317.8,1.47000000000001
15321.8,1.43599999999999
15325.8,1.43942857142859
15329.8,1.33657142857145
15333.8,1.34299999999997
15337.8,1.39000000000001
15341.8,1.384
15345.8,1.58599999999995
15349.8,1.45750000000003
15353.8,1.33399999999997
15357.8,1.5073333333333
15361.8,1.54250000000003
15365.8,1.26200000000008
15369.8,1.29099999999996
15373.8,1.55599999999995
15377.8,1.52250000000001
15381.8,1.49599999999999
15385.8,1.54666666666664
15389.8,1.50750000000005
15393.8,1.358
15397.8,1.46899999999997
15401.8,1.08133333333345
15405.8,1.35866666666658
15409.8,1.53400000000004
15413.8,1.68179999999999
15417.8,1.64593333333335
15421.8,1.61134666666667
15425.8,1.57908000000001
15429.8,1.54681333333334
15433.8,1.55646666666663
15437.8,1.62760000000001
15441.8,1.66133333333332
15445.8,1.72766666666667
15449.8,1.61820000000004
15453.8,1.71179999999996
15457.8,1.52773333333337
15461.8,1.33130000000003
15465.8,1.40773333333326
15469.8,1.53260000000003
15473.8,1.50033333333333
15477.8,1.46239999999995
15481.8,1.64020000000004
15485.8,1.38460000000007
15489.8,1.05340000000001
15493.8,1.15153333333321
15497.8,1.47984000000002
15501.8,1.41327999999998
15505.8,1.49967999999998
15509.8,1.54579999999999
15513.8,1.31905000000004
15517.8,1.42479999999998
15521.8,1.37305000000001
15525.8,1.47639999999998
15529.8,1.56464999999998
15533.8,1.51048000000001
15537.8,1.54729999999999
15541.8,1.51710000000001
15545.8,1.45970000000001
15549.8,1.34839999999998
15553.8,1.39000000000003
15557.8,1.22840000000002
15561.8,1.14040000000002
15565.8,0.745550000000075
15569.8,0.707900000000003
15573.8,1.06519999999989
15577.8,0.886400000000092
15581.8,0.721133333333371
15585.8,0.923399999999872
15589.8,0.967933333333377
15593.8,0.638800000000023
15597.8,1.00359999999958
15601.8,0.892000000000044
15605.8,0.903999999999978
15609.8,1.07079999999996
15613.8,1.29599999999996
15617.8,1.45120000000003
15621.8,1.30720000000003
15625.8,1.2772
15629.8,1.34839999999998
15633.8,1.47479999999997
15637.8,1.59
15641.8,1.59
15645.8,1.48360000000002
15649.8,1.29320000000004
15653.8,1.24919999999997
15657.8,1.388
15661.8,1.34000000000004
15665.8,1.14000000000004
15669.8,1.1528
15673.8,1.18239999999999
15677.8,1.26119999999998
15681.8,1.3652
15685.8,1.3412
15689.8,1.22600000000002
15693.8,1.30199999999997
15697.8,1.399
15701.8,1.35240000000002
15705.8,1.22760000000002
15709.8,1.11560000000002
15713.8,1.48239999999993
15717.8,1.43760000000004
15721.8,1.313
15725.8,1.31966666666667
15729.8,1.47742857142854
15733.8,1.61114285714286
15737.8,1.61685714285714
15741.8,1.58400000000001
15745.8,1.50400000000001
15749.8,1.47533333333333
15753.8,1.4882857142857
15757.8,1.57971428571427
15761.8,1.60685714285715
15765.8,1.55542857142858
15769.8,1.54
15773.8,1.55142857142856
15777.8,1.60857142857142
15781.8,1.65028571428571
15785.8,1.67314285714285
15789.8,1.60800000000002
15793.8,1.50514285714288
15797.8,1.39866666666669
15801.8,1.29050000000002
15805.8,1.37399999999994
15809.8,1.51850000000001
15813.8,1.56099999999997
15817.8,1.70499999999998
15821.8,1.74200000000001
15825.8,1.61650000000004
15829.8,1.55749999999997
15833.8,1.70749999999997
15837.8,1.71800000000003
15841.8,1.64349999999999
15845.8,1.67799999999999
15849.8,1.691
15853.8,1.62600000000002
15857.8,1.63064999999997
15861.8,1.68055000000001
15865.8,1.59010000000002
15869.8,1.56369999999999
15873.8,1.67649999999997
15877.8,1.72455000000002
15881.8,1.54975000000005
15885.8,1.58984999999992
15889.8,1.64420000000007
15893.8,1.36513333333331
15897.8,1.50579999999997
15901.8,1.45070000000003
15905.8,1.50419999999998
15909.8,1.57504
15913.8,1.5736
15917.8,1.6016
15921.8,1.56333333333335
15925.8,1.57266666666666
15929.8,1.59943999999999
15933.8,1.62577142857144
15937.8,1.58462857142858
15941.8,1.62859999999997
15945.8,1.66104000000002
15949.8,1.55880000000001
15953.8,1.48280000000001
15957.8,1.4638
15961.8,1.34588000000003
15965.8,1.2654
15969.8,1.28406666666666
15973.8,1.29165
15977.8,1.10770000000004
15981.8,1.01935999999999
15985.8,1.09135999999996
15989.8,1.28815999999996
15993.8,1.11053333333337
15997.8,1.03097999999999
16001.8,1.09537999999999
16005.8,1.15977999999999
16009.8,1.10068000000001
16013.8,1.03666666666668
16017.8,1.0558666666666
16021.8,1.40519999999994
16025.8,1.56319999999999
16029.8,1.55400000000002
16033.8,1.44066666666669
16037.8,1.40688000000001
16041.8,1.42973333333333
16045.8,1.4654
16049.8,1.49435999999997
16053.8,1.65115999999997
16057.8,1.50700000000003
16061.8,1.4674
16065.8,1.4793
16069.8,1.4908
16073.8,1.49733333333334
16077.8,1.484
16081.8,1.51023999999999
16085.8,1.56099999999999
16089.8,1.62099999999999
16093.8,1.72127999999998
16097.8,1.7352
16101.8,1.66774285714288
16105.8,1.54717142857145
16109.8,1.511
16113.8,1.42370000000004
16117.8,1.22970000000004
16121.8,1.26496666666666
16125.8,1.28092
16129.8,1.27966666666665
16133.8,1.36299999999998
16137.8,1.34716666666668
16141.8,1.28883333333334
16145.8,1.23050000000001
16149.8,1.26451999999999
16153.8,1.29111428571429
16157.8,1.26025714285715
16161.8,1.22468000000001
16165.8,1.22424999999999
16169.8,1.26924999999999
16173.8,1.37949999999997
16177.8,1.43540000000002
16181.8,1.30820000000002
16185.8,1.17277142857145
16189.8,1.11723333333334
16193.8,1.15259999999997
16197.8,1.16490000000001
16201.8,1.12190000000001
16205.8,1.18795999999998
16209.8,1.20860000000002
16213.8,1.11660000000002
16217.8,1.08856666666667
16221.8,1.13115999999998
16225.8,1.24353333333332
16229.8,1.30619999999999
16233.8,1.325
16237.8,1.29980000000001
16241.8,1.24380000000001
16245.8,1.24796666666667
16249.8,1.24264
16253.8,1.20840000000002
16257.8,1.12040000000002
16261.8,1.10333333333333
16265.8,1.12791999999999
16269.8,1.19751999999999
16273.8,1.21746666666666
16277.8,1.26119999999999
16281.8,1.32373333333333
16285.8,1.3324
16289.8,1.24166666666669
16293.8,1.16155999999998
16297.8,1.29435999999998
16301.8,1.24400000000001
16305.8,1.19090000000001
16309.8,1.14623333333334
16313.8,1.01936000000002
16317.8,0.988866666666664
16321.8,1.00444
16325.8,1.03164
16329.8,1.01146666666667
16333.8,0.956400000000017
16337.8,0.861733333333351
16341.8,1.05043999999998
16345.8,1.13174285714285
16349.8,1.19117142857142
16353.8,1.13900000000002
16357.8,1.03900000000002
16361.8,0.973800000000009
16365.8,0.923514285714295
16369.8,1.02834999999998
16373.8,1.14134999999998
16377.8,1.18228571428571
16381.8,1.19413333333335
16385.8,1.10480000000002
16389.8,1.01546666666668
16393.8,1.03823333333333
16397.8,1.048825
16401.8,1.037325
16405.8,1.06699999999999
16409.8,1.14699999999999
16413.8,1.14497142857145
16417.8,1.04268571428573
16421.8,1.0085
16425.8,1.0035
16429.8,1.0068
16433.8,1.01365714285714
16437.8,1.07052499999999
16441.8,1.13002499999999
16445.8,0.976657142857173
16449.8,0.834714285714295
16453.8,0.783285714285724
16457.8,0.943279999999924
16461.8,1.27200000000001
16465.8,1.24200000000001
16469.8,1.17800000000004
16473.8,0.978000000000036
16477.8,1.00219999999999
16481.8,1.05169999999999
16485.8,1.11769999999999
16489.8,1.14063333333333
16493.8,1.16879999999999
16497.8,1.20613333333333
16501.8,1.10825000000002
16505.8,1.08508571428572
16509.8,1.06056000000001
16513.8,1.01336000000001
16517.8,1.21429999999996
16521.8,1.19175000000001
16525.8,1.15675000000001
16529.8,1.26975999999998
16533.8,1.28080000000001
16537.8,1.25839999999999
16541.8,1.29039999999999
16545.8,1.21264000000002
16549.8,1.10620000000002
16553.8,1.02220000000002
16557.8,0.986799999999996
16561.8,1.0108
16565.8,1.33119999999994
16569.8,1.37242857142857
16573.8,1.37620000000002
16577.8,1.29220000000002
16581.8,1.26233333333333
16585.8,1.27011999999999
16589.8,1.33571999999999
16593.8,1.31556666666667
16597.8,1.3092
16601.8,1.3252
16605.8,1.35715999999999
16609.8,1.26806666666669
16613.8,1.17854285714284
16617.8,1.29625714285712
16621.8,1.34948
16625.8,1.3242
16629.8,1.3002
16633.8,1.36019999999998
