"Frequency","Power","Harmonic_CL","AR1_CL","AR1_fit","AR1_90_power","AR1_95_power","AR1_99_power"
52.0165745856411,3.21534360481852e-06,96.4354166827836,89.3735468220096,2.03828489111756e-06,3.25864257580915e-06,3.7314959065105e-06,4.73070659714494e-06
52.0257826887718,3.18104670348451e-06,84.4106703903195,88.8682417348193,2.0376746850289e-06,3.25766702840201e-06,3.73037879990195e-06,4.72929035450789e-06
52.0349907919026,3.20894975402141e-06,56.9539222574172,89.3069514793559,2.03706480616355e-06,3.25669200413265e-06,3.72926229234236e-06,4.72787487133164e-06
52.0441988950334,3.27078931911764e-06,28.3995135993631,90.2105864879037,2.03645525429456e-06,3.25571750263823e-06,3.72814638341626e-06,4.72646014708946e-06
52.0534069981641,3.34329326197878e-06,13.0460722408161,91.1830722984866,2.03584602919518e-06,3.25474352355624e-06,3.72703107270852e-06,4.72504618125508e-06
52.0626151012949,3.46852165498825e-06,10.3530452001705,92.6567805996052,2.03523713063886e-06,3.25377006652448e-06,3.72591635980441e-06,4.72363297330268e-06
52.0718232044256,3.69282611180637e-06,16.7383402057625,94.7512576623834,2.03462855839923e-06,3.25279713118108e-06,3.72480224428951e-06,4.7222205227069e-06
52.0810313075564,3.9538492632113e-06,28.7080412900188,96.4967198875196,2.03402031225015e-06,3.25182471716446e-06,3.7236887257498e-06,4.72080882894284e-06
52.0902394106871,4.06470477488486e-06,42.3827424124814,97.0648546375738,2.03341239196564e-06,3.25085282411338e-06,3.72257580377162e-06,4.71939789148607e-06
52.0994475138179,3.86016105967969e-06,54.98449929615,95.96016423698,2.03280479731994e-06,3.2498814516669e-06,3.72146347794164e-06,4.71798770981258e-06
52.1086556169486,3.39132179245827e-06,63.9743534410604,91.8439706601067,2.03219752808749e-06,3.2489105994644e-06,3.72035174784693e-06,4.71657828339887e-06
52.1178637200794,2.90676500592573e-06,65.0803696460317,84.0592073104285,2.0315905840429e-06,3.24794026714558e-06,3.71924061307489e-06,4.71516961172184e-06
52.1270718232102,2.61487741287732e-06,51.8989778661938,76.9250986124418,2.03098396496101e-06,3.24697045435044e-06,3.71813007321328e-06,4.7137616942589e-06
52.1362799263409,2.53504415783896e-06,26.0000315886878,74.6128570781232,2.03037767061683e-06,3.24600116071929e-06,3.71702012785024e-06,4.71235453048787e-06
52.1454880294717,2.5490161610533e-06,14.2132636104019,75.056405918105,2.02977170078558e-06,3.24503238589278e-06,3.71591077657426e-06,4.71094811988704e-06
52.1546961326024,2.53627839607313e-06,38.5103922707366,74.6960485616385,2.02916605524267e-06,3.24406412951186e-06,3.71480201897417e-06,4.70954246193517e-06
52.1639042357332,2.48532091788779e-06,76.2985442983783,73.1432247265047,2.02856073376371e-06,3.24309639121777e-06,3.71369385463919e-06,4.70813755611146e-06
52.1731123388639,2.46481336235639e-06,94.4207425370458,72.5129467053387,2.02795573612449e-06,3.24212917065209e-06,3.71258628315887e-06,4.70673340189555e-06
52.1823204419947,2.53696083759346e-06,97.6909357203406,74.7852725821637,2.02735106210103e-06,3.2411624674567e-06,3.71147930412313e-06,4.70532999876756e-06
52.1915285451255,2.67511678462031e-06,95.8991084843379,78.7246271342708,2.0267467114695e-06,3.24019628127381e-06,3.71037291712225e-06,4.70392734620805e-06
52.2007366482562,2.79568738536871e-06,86.7806548683108,81.7597246188768,2.02614268400631e-06,3.23923061174591e-06,3.70926712174685e-06,4.70252544369803e-06
52.209944751387,2.83630719969347e-06,65.8632082658011,82.7132802090732,2.02553897948802e-06,3.23826545851581e-06,3.70816191758792e-06,4.70112429071895e-06
52.2191528545177,2.79859458617917e-06,46.3071497332454,81.8669836895044,2.02493559769141e-06,3.23730082122666e-06,3.70705730423681e-06,4.69972388675273e-06
52.2283609576485,2.7140527789405e-06,50.2285779793739,79.8210131187288,2.02433253839346e-06,3.23633669952188e-06,3.70595328128521e-06,4.69832423128173e-06
52.2375690607792,2.6137730757787e-06,67.2935914695416,77.1572212448502,2.02372980137132e-06,3.23537309304523e-06,3.70484984832517e-06,4.69692532378878e-06
52.24677716391,2.53536111788556e-06,77.3470139245115,74.8966110943931,2.02312738640236e-06,3.23441000144076e-06,3.70374700494911e-06,4.69552716375713e-06
52.2559852670407,2.52227430348248e-06,74.9483470841067,74.5225191073364,2.02252529326412e-06,3.23344742435283e-06,3.70264475074978e-06,4.69412975067049e-06
52.2651933701715,2.58846867817591e-06,56.9649504226919,76.5046723344675,2.02192352173436e-06,3.23248536142613e-06,3.7015430853203e-06,4.69273308401302e-06
52.2744014733023,2.69212915661862e-06,27.2112118899157,79.3602900821188,2.021322071591e-06,3.23152381230562e-06,3.70044200825413e-06,4.69133716326934e-06
52.283609576433,2.75118999560246e-06,8.9928986336405,80.8706887508239,2.02072094261217e-06,3.23056277663662e-06,3.69934151914511e-06,4.68994198792449e-06
52.2928176795638,2.69738070285442e-06,15.5140825468546,79.5378572109154,2.02012013457621e-06,3.22960225406472e-06,3.69824161758739e-06,4.68854755746399e-06
52.3020257826945,2.54687711426428e-06,35.1688975133563,75.3776649942309,2.01951964726162e-06,3.22864224423583e-06,3.69714230317552e-06,4.68715387137377e-06
52.3112338858253,2.40596387469224e-06,51.8466410920519,70.935608803187,2.0189194804471e-06,3.22768274679615e-06,3.69604357550436e-06,4.68576092914025e-06
52.320441988956,2.37711277920661e-06,57.5579529324936,69.9789051911769,2.01831963391158e-06,3.22672376139222e-06,3.69494543416916e-06,4.68436873025026e-06
52.3296500920868,2.47320347107627e-06,52.8375766597881,73.1802006764674,2.01772010743412e-06,3.22576528767087e-06,3.69384787876548e-06,4.68297727419108e-06
52.3388581952175,2.61988838353964e-06,43.0378724514915,77.5670854664416,2.01712090079401e-06,3.22480732527923e-06,3.69275090888926e-06,4.68158656045045e-06
52.3480662983483,2.71956157814573e-06,34.2381705882833,80.2266809729695,2.01652201377074e-06,3.22384987386473e-06,3.69165452413679e-06,4.68019658851655e-06
52.3572744014791,2.72978489706435e-06,30.2136650505733,80.5029888914827,2.01592344614396e-06,3.22289293307514e-06,3.6905587241047e-06,4.678807357878e-06
52.3664825046098,2.68685140171491e-06,32.5719319030942,79.4308074213744,2.01532519769353e-06,3.2219365025585e-06,3.68946350838997e-06,4.67741886802385e-06
52.3756906077406,2.65643849011753e-06,41.1359807287261,78.6494065171191,2.0147272681995e-06,3.22098058196316e-06,3.68836887658994e-06,4.67603111844363e-06
52.3848987108713,2.67605197240701e-06,53.4664424457642,79.1902890599161,2.01412965744211e-06,3.22002517093781e-06,3.68727482830228e-06,4.67464410862727e-06
52.3941068140021,2.73983708899078e-06,66.026822776221,80.8321970526159,2.01353236520179e-06,3.21907026913139e-06,3.68618136312502e-06,4.67325783806517e-06
52.4033149171328,2.8164565273888e-06,76.3342908038577,82.6633488187885,2.01293539125915e-06,3.21811587619318e-06,3.68508848065655e-06,4.67187230624816e-06
52.4125230202636,2.87451865153842e-06,83.4524406362202,83.9592882965881,2.012338735395e-06,3.21716199177276e-06,3.68399618049559e-06,4.67048751266752e-06
52.4217311233944,2.89944697031738e-06,87.3559692196748,84.5010964924556,2.01174239739035e-06,3.21620861552001e-06,3.68290446224121e-06,4.66910345681496e-06
52.4309392265251,2.89716664341512e-06,88.2448267079123,84.471615950079,2.01114637702638e-06,3.21525574708511e-06,3.68181332549284e-06,4.66772013818265e-06
52.4401473296559,2.88662367997118e-06,85.9838198298559,84.269437985402,2.01055067408447e-06,3.21430338611855e-06,3.68072276985025e-06,4.66633755626315e-06
52.4493554327866,2.88396483594515e-06,80.138291528109,84.2315272539174,2.00995528834619e-06,3.21335153227111e-06,3.67963279491354e-06,4.66495571054953e-06
52.4585635359174,2.88564051851531e-06,71.2145241253857,84.2846781899116,2.0093602195933e-06,3.21240018519388e-06,3.67854340028318e-06,4.66357460053525e-06
52.4677716390481,2.8676757464461e-06,62.0199936113138,83.9221376157067,2.00876546760773e-06,3.21144934453826e-06,3.67745458555997e-06,4.66219422571422e-06
52.4769797421789,2.8144361942089e-06,57.0058338984313,82.7687978583881,2.00817103217163e-06,3.21049900995593e-06,3.67636635034508e-06,4.66081458558079e-06
52.4861878453096,2.75320336248481e-06,59.0805410199408,81.3561834975448,2.00757691306731e-06,3.20954918109891e-06,3.67527869423999e-06,4.65943567962975e-06
52.4953959484404,2.75156686577132e-06,65.1763270339084,81.3363259311089,2.00698311007729e-06,3.20859985761947e-06,3.67419161684655e-06,4.65805750735632e-06
52.5046040515712,2.87659194191882e-06,68.0963135770027,84.1839124259283,2.00638962298427e-06,3.20765103917023e-06,3.67310511776694e-06,4.65668006825617e-06
52.5138121547019,3.13629831981114e-06,64.3144802954458,88.9468218838174,2.00579645157114e-06,3.20670272540407e-06,3.6720191966037e-06,4.65530336182539e-06
52.5230202578327,3.41928997469942e-06,54.4558357474629,92.6780586541541,2.00520359562096e-06,3.2057549159742e-06,3.6709338529597e-06,4.65392738756052e-06
52.5322283609634,3.53773633319278e-06,40.9808298690162,93.8800161141981,2.004611054917e-06,3.20480761053411e-06,3.66984908643816e-06,4.65255214495852e-06
